cell_suspension.biomaterial_core.biomaterial_id,cell_suspension.provenance.document_id,annotated_cell_identity.text,annotated_cell_identity.ontology,annotated_cell_identity.ontology_label
24087_5_286,d431adfe-b941-4429-8169-736ccf58875c,T cell,CL:0000084,T cell
23728_8_380,c942baef-9728-44d1-9a51-e839ad3ef89c,NA,NA,NA
23728_8_77,5a5b4383-ffdf-48cd-be9c-7179588fdd01,NA,NA,NA
24088_8_292,87a99176-5140-4397-8b28-b6ef6563a203,decidual natural killer cell type 2,CL:0002343,decidual natural killer cell
23728_4_66,1a50f43f-b477-46d8-80c7-ed60facaf43e,innate lymphoid cell,CL:0001065,innate lymphoid cell
24087_3_203,01460db2-a4bc-4cfc-89d1-92b80b5680ed,decidual stromal cell type 1,CL:2000002,decidual cell
24087_2_357,3cd91f6e-9091-4a80-9503-e74b564b74fc,NA,NA,NA
23728_7_51,ac5d65ba-e2e4-4cc4-b4e2-9f8a244db918,decidual macrophage type 1,CL:0000235,macrophage
23728_8_60,63242204-d543-4687-aded-bf172b023a76,T cell,CL:0000084,T cell
24087_2_270,203ebf28-78ec-46b3-aa0d-67b3f16f937e,decidual natural killer cell type 2,CL:0002343,decidual natural killer cell
24087_3_276,f43e40d7-f9d9-4d95-ad8d-2cf4271e4396,decidual stromal cell type 2,CL:2000002,decidual cell
23728_8_56,99e19718-1f78-40eb-b9cd-f129dc2baa32,decidual macrophage type 1,CL:0000235,macrophage
24088_7_95,b0b439c6-558d-40c1-b515-c48f6427ecfd,decidual macrophage type 2,CL:0000235,macrophage
24088_4_222,3538d371-0aa1-49c0-ab31-7a4a2030aae6,maternal endothelial cell,CL:0000115,endothelial cell
24087_2_60,28757f8b-fada-4487-8491-54f801e49cad,T cell,CL:0000084,T cell
23728_4_32,72873317-3590-4faa-a33e-bbd275e5ea2a,decidual macrophage type 1,CL:0000235,macrophage
23728_8_129,d154d249-0016-4abb-908f-3f281b3fc7dd,decidual macrophage type 1,CL:0000235,macrophage
24087_1_162,9c30426d-a6ae-4fec-8495-28250752eaf4,T cell,CL:0000084,T cell
24087_4_301,8c5406ae-2e18-49ac-a164-88aa2652b23e,NA,NA,NA
24087_7_287,ad2c1a52-38ec-41c2-a613-b7ec2c9aa238,T cell,CL:0000084,T cell
23728_3_42,fc72e08d-0887-46c9-96ec-6ad07c70b519,T cell,CL:0000084,T cell
23728_8_251,9ed7cc4c-cd09-44db-8981-e7bd00b78ca6,NA,NA,NA
23728_5_312,07c19dc7-3a48-44c6-9468-b987dd21059f,decidual natural killer cell type 1,CL:0002343,decidual natural killer cell
24087_4_339,b191e32e-4b86-476c-a1e2-92d5bc42f939,NA,NA,NA
23728_8_148,e3798523-293e-4889-9511-5154db863840,NA,NA,NA
24087_7_346,55bde288-5602-4d9f-8375-13c8ec871541,placental extravillous trophoblast cell,CL:0008036,extravillous trophoblast cell
23728_3_92,75f429ca-06ba-4323-aa1b-09757e9e9457,T cell,CL:0000084,T cell
24087_2_301,127ed2a6-d7da-438b-8405-c9656fc1d126,decidual stromal cell type 2,CL:2000002,decidual cell
24087_3_365,b245707a-5415-47d0-9c04-4d6e9d234620,decidual natural killer cell type 3,CL:0002343,decidual natural killer cell
23728_8_15,f79f5487-a0c9-4be8-bb8e-7a6f1c4f3114,T cell,CL:0000084,T cell
24087_7_310,4b6b1d62-f5d3-493c-a617-3a69a7f60dd9,T cell,CL:0000084,T cell
23728_5_174,936eb96d-c72f-493d-89ad-b7d070fb2490,placental extravillous trophoblast cell,CL:0008036,extravillous trophoblast cell
24088_8_47,b47e99d0-e017-4d27-a685-e0b6295bdcfb,decidual macrophage type 2,CL:0000235,macrophage
24087_6_179,9a37ad5f-6c03-4981-9c0c-34b561b31a23,T cell,CL:0000084,T cell
23728_3_357,fdbabc84-12f7-4996-99ec-200248965450,NA,NA,NA
23728_6_118,152cc803-e410-40e0-b2a5-8c769a13c884,T cell,CL:0000084,T cell
23728_5_214,6a40ce95-0a23-475a-9e8b-c134931db08d,NA,NA,NA
24087_4_281,ed12e3ba-93ea-44ec-b242-d31119f4292d,decidual stromal cell type 1,CL:2000002,decidual cell
24087_2_268,4ed70115-d7fd-470e-ab5e-a8563d1d68af,proliferating decidual natural killer cell,CL:0002343,decidual natural killer cell
24087_2_148,f87e9a29-3ab1-4088-84f7-de1edcecdb4d,decidual macrophage type 1,CL:0000235,macrophage
23728_5_297,884c5d89-2a3c-401d-9d40-088aa2b6c0d1,NA,NA,NA
24087_8_275,d91e4f58-83a5-444d-af5a-30147dcf476d,NA,NA,NA
24087_1_141,3ee9e6ca-4ae3-40bc-ac82-1b3b78e621c4,T cell,CL:0000084,T cell
24087_5_75,49474099-bbac-4fa2-8711-75d35bb8252e,decidual macrophage type 2,CL:0000235,macrophage
24087_4_139,f745eafb-26c8-4a95-804c-7e5466d6bc2f,T cell,CL:0000084,T cell
24087_1_55,57361e64-462a-4121-b256-dd85afcef009,Hofbauer cell,CL:3000001,Hofbauer cell
24087_2_98,8ca95e1c-6bad-41b8-8834-9e993184c8d3,decidual macrophage type 1,CL:0000235,macrophage
23728_5_195,a8b97989-52e8-4d7e-95e4-31791fcf1685,NA,NA,NA
24087_7_133,a0137d12-3e61-4de0-9591-13726a6af673,T cell,CL:0000084,T cell
24088_7_361,f79b631c-1ecf-4e47-8ef3-c3fd1e772ada,NA,NA,NA
24087_4_348,2e4be5d8-289c-400f-a661-770a83509e32,decidual stromal cell type 1,CL:2000002,decidual cell
24088_8_72,9b7ebdee-88e5-41a7-b2a9-d141ef671e97,decidual macrophage type 2,CL:0000235,macrophage
24087_7_322,b17763bb-b6bd-4eda-bfbd-70045181355c,NA,NA,NA
23728_6_347,cd6eecd4-f02b-49d5-95a7-dc5cb583d70a,NA,NA,NA
24087_5_344,8ba1ec1a-4bf7-45a7-88dd-1ae74e9c0c90,NA,NA,NA
24088_8_65,2d7a461d-6f4f-4e68-976b-d80b0b2c5e76,T cell,CL:0000084,T cell
24087_5_336,8549c5e4-305d-4fcf-a120-e24ee93d5cdd,Hofbauer cell,CL:3000001,Hofbauer cell
24087_2_64,df91a5ba-c02c-46c9-8f90-431b823a5d99,T cell,CL:0000084,T cell
23728_3_155,18f602b5-35e5-44b0-8a71-e303d41988d2,T cell,CL:0000084,T cell
23728_3_72,b15c3612-8ee3-40ea-a43d-ddf4160c3e71,decidual macrophage type 1,CL:0000235,macrophage
24087_8_79,eff78b9a-a5fb-49ec-9155-2a4ff6bc69a0,decidual macrophage type 2,CL:0000235,macrophage
24087_2_208,245cb6a8-0553-4136-9b58-b21964451d39,decidual stromal cell type 2,CL:2000002,decidual cell
24088_4_364,8c3ffa2e-a675-4965-84e6-9054d32e65a5,decidual stromal cell type 2,CL:2000002,decidual cell
23728_7_206,d3b1e70c-fbe5-49bf-b2cc-7263d1b7da6b,decidual perivascular cell type 2,CL:0008033,decidual perivascular cell
23728_3_11,795b6e55-c5b7-4519-857a-e3baf8b1c5bf,villous cytotrophoblast cell,CL:2000060,placental villous trophoblast
24087_2_53,5a9b7d35-c4bf-42e8-966a-9699a831af8b,decidual macrophage type 1,CL:0000235,macrophage
24087_8_51,7f6f8226-6b69-4f8f-812f-420ee7d0469b,decidual macrophage type 1,CL:0000235,macrophage
23728_3_276,548141fe-0d30-4eba-a69f-9e016926de77,decidual stromal cell type 1,CL:2000002,decidual cell
24087_7_317,1eb66fab-fe17-4e9e-8e47-254e8d70d63d,T cell,CL:0000084,T cell
23728_6_304,963e7a1b-4cad-40eb-a43b-b5ed24a96be8,NA,NA,NA
24087_5_73,4e085c90-172c-4182-83c5-46c6691e2e2f,decidual macrophage type 2,CL:0000235,macrophage
24087_7_265,8ed54216-37a1-4dfc-9d9a-9530a2940bc9,NA,NA,NA
24087_6_43,18450316-f4fc-4ced-8a8d-31188e1b3749,T cell,CL:0000084,T cell
24087_8_227,60562b24-d3dd-4806-9657-6a93f7d784c9,NA,NA,NA
24087_1_225,5f149fa0-8592-4a74-b282-eaacba50dcf5,decidual stromal cell type 2,CL:2000002,decidual cell
24087_3_192,ecac6409-7489-43df-b0e4-a2285b36b84d,NA,NA,NA
23728_7_292,e7e71954-477f-41f3-935d-42635b312505,NA,NA,NA
23728_3_204,153a9c1e-3013-4432-abae-31b2ef63cb08,NA,NA,NA
23728_7_75,5c2fb237-7613-4bbc-88f8-2f807753d59b,NA,NA,NA
24088_8_142,b4323a18-a083-48da-9648-799a5b551d9b,T cell,CL:0000084,T cell
24087_3_354,e37df552-8399-49e8-aeed-3897b21cdff2,glandular epithelial cell type 2,CL:0000150,glandular epithelial cell
24087_6_257,682637ba-83d5-44fd-b5c6-63a15050571a,NA,NA,NA
23728_7_295,29384b5d-680c-4934-a87a-79f76010fda1,NA,NA,NA
24088_7_157,c0d745d2-1cf1-46c4-b175-6dd3c03046e5,T cell,CL:0000084,T cell
24087_8_284,0d38cc24-d700-43d1-9c67-5c5f1da15062,decidual stromal cell type 2,CL:2000002,decidual cell
24088_8_7,a8d328fd-d3fa-4198-8e41-cebc96a4ef59,decidual macrophage type 2,CL:0000235,macrophage
24087_7_149,c2b02403-7e53-436d-9303-4aad02f3d399,decidual macrophage type 2,CL:0000235,macrophage
23728_3_179,0290972f-c619-4c67-b1ef-48cb0685d8cb,NA,NA,NA
24087_4_133,30c1eb2e-5f87-461c-99b6-d3c527d5d9b7,T cell,CL:0000084,T cell
24087_1_179,c9ef86d6-fae3-495a-a856-57ac17d8b403,T cell,CL:0000084,T cell
24087_5_2,355e0c11-bad2-4d3a-aa28-c4068f4fd84a,decidual macrophage type 2,CL:0000235,macrophage
24087_4_244,23cb1488-e073-4d4c-96aa-3255292bb4ed,decidual natural killer cell type 2,CL:0002343,decidual natural killer cell
24087_7_41,a371e16c-6b05-41d0-8b8b-5bb3df150b7b,T cell,CL:0000084,T cell
23728_7_309,1cdc9bcc-6e06-43e7-8cc5-4387c43b9c36,T cell,CL:0000084,T cell
24087_7_340,0aee19a2-6dd1-444e-96f0-ce64352e4580,Hofbauer cell,CL:3000001,Hofbauer cell
23728_6_123,ed1cad6b-c692-4359-ad82-b0c426353a37,decidual macrophage type 2,CL:0000235,macrophage
24088_4_371,c3ca1253-0a8f-46f4-b719-6e95625e092e,decidual stromal cell type 1,CL:2000002,decidual cell
24087_1_2,fc26a792-f73e-4bcc-9504-08bf0d659ff4,decidual macrophage type 1,CL:0000235,macrophage
23728_4_306,e7e71932-c54f-460f-bf1b-4530079daae2,NA,NA,NA
24087_7_186,84a42497-c307-44f5-8a1c-fa2337e298f7,T cell,CL:0000084,T cell
23728_3_334,1dc2fc75-8744-4335-8742-73c4b6c15e4a,NA,NA,NA
23728_5_326,83cd180b-ea2a-4e30-8722-79633d8b54b1,NA,NA,NA
24088_4_256,f235ea53-f61d-4617-8daa-23ad2660d350,decidual stromal cell type 2,CL:2000002,decidual cell
24088_7_295,d11f8e96-5af1-453c-ac91-bff49408d253,decidual natural killer cell type 2,CL:0002343,decidual natural killer cell
24087_4_1,5275339f-1747-4413-b88a-afc25d354e32,decidual macrophage type 1,CL:0000235,macrophage
24087_8_300,f555bd0e-f919-48a7-94eb-90c5a6d9665d,NA,NA,NA
24087_4_113,1274485a-0f9e-4f7b-85f9-7f68d4783c1b,T cell,CL:0000084,T cell
23728_8_376,02ea1789-44ab-4d46-912d-2a223a620227,NA,NA,NA
24088_8_150,bb56ed87-243f-4cdb-aa00-86ffecae198e,NA,NA,NA
23728_6_49,04e71378-c390-4834-868e-159e76c16181,decidual macrophage type 1,CL:0000235,macrophage
23728_7_81,e236a22b-ea59-47ee-8d4a-e5547d3d6b29,decidual macrophage type 1,CL:0000235,macrophage
24088_8_209,aed4ac3c-dced-43a6-9f00-1cdc49c49969,NA,NA,NA
24087_6_302,6548db6c-5cf8-45c0-8fab-68a3f9934a8c,NA,NA,NA
23728_4_266,20ad10a7-680d-4005-9455-5896adc26f96,villous cytotrophoblast cell,CL:2000060,placental villous trophoblast
23728_6_44,79f21e50-3d6f-4967-90a5-2f3c8ba46b67,T cell,CL:0000084,T cell
24088_4_331,a5b516c8-b262-4589-8795-dad449c91b8f,NA,NA,NA
24087_1_336,cbb23e7c-81c4-45e3-9a48-78e46e2943c5,conventional dendritic cell,CL:0000990,conventional dendritic cell
24088_4_284,7acbccbc-a33a-43b0-803a-48604eaf2b64,decidual stromal cell type 1,CL:2000002,decidual cell
24087_3_277,40fa8087-f162-4a9a-9df7-27ac45aefb08,maternal endothelial cell,CL:0000115,endothelial cell
24087_6_62,9c79e16a-1c07-49c5-aa96-b03cde37cdac,T cell,CL:0000084,T cell
24087_6_249,b7282fae-f706-4956-895a-5fb9c1e59239,decidual stromal cell type 3,CL:2000002,decidual cell
24087_1_64,f1a9ad78-9180-4fa2-9ed6-513a5ed983ee,T cell,CL:0000084,T cell
24087_3_22,c325a7ac-9e14-4159-a31a-df6d5cc9259a,T cell,CL:0000084,T cell
24087_4_209,cb41483e-c509-40fd-a5ac-903a7a2e9187,NA,NA,NA
24087_1_213,9f89c3f7-b1ff-4b19-b111-cff4ce308f73,decidual natural killer cell type 1,CL:0002343,decidual natural killer cell
24087_2_51,062f0e0d-ab36-4e08-9ddf-e86d4c367cd0,decidual macrophage type 1,CL:0000235,macrophage
23728_7_227,423a5258-4932-408c-a65c-37015f377705,syncytiotrophoblast cell,CL:0000525,syncytiotrophoblast cell
24088_8_168,00e2aa9a-8e9f-46dd-b080-6cc209768a5d,decidual macrophage type 2,CL:0000235,macrophage
24087_2_380,a083da94-c0dd-4e25-95a3-7e5e2fd4f7ec,decidual stromal cell type 2,CL:2000002,decidual cell
24087_4_111,ad0df4af-55d0-4bbd-8c8d-bc15aaeae044,NA,NA,NA
24087_2_262,f3625805-90a9-4ec9-8763-a4ded6fe955e,NA,NA,NA
23728_6_325,814c9d50-a10f-47cd-8863-ac744f7f87f1,NA,NA,NA
24087_5_18,2cd8f19e-cfe5-4cdb-ac80-63ba7efe00f3,T cell,CL:0000084,T cell
24087_3_318,f73fea38-2970-4e58-b1c4-978bf026b8dc,NA,NA,NA
24087_5_46,9ec80367-c591-430a-93d3-b67ccbabad52,T cell,CL:0000084,T cell
24087_2_256,5ff035cf-c1f0-44c3-8fb2-868eedb81e46,decidual stromal cell type 1,CL:2000002,decidual cell
23728_7_302,de135103-14b8-405b-986e-f15bec48a4a6,NA,NA,NA
24088_7_91,60ade81e-d023-4897-b9e8-389e48790e20,T cell,CL:0000084,T cell
24087_5_367,70eb5238-7b46-49ee-98fe-6c42a8f877ff,NA,NA,NA
23728_3_98,fc72d922-58c2-45d1-a9ac-8b3809d32d3c,decidual macrophage type 2,CL:0000235,macrophage
24088_7_285,54235a66-c861-4791-a107-1ddec7759d4c,decidual natural killer cell type 3,CL:0002343,decidual natural killer cell
23728_3_129,1b7f2c64-e0c1-480c-bad3-db9cc2ad9c35,decidual macrophage type 1,CL:0000235,macrophage
24087_3_28,f3e54d0b-4d11-47cc-a52d-f8fb3ac662f8,decidual macrophage type 1,CL:0000235,macrophage
24087_8_339,f47a45b8-27e4-4278-930b-20a0d94dfabb,villous cytotrophoblast cell,CL:2000060,placental villous trophoblast
24087_8_148,d6288b69-6b34-49c9-8b0d-5b7416cc329c,NA,NA,NA
24087_5_241,6a6abb1d-2397-4326-9210-006e4e7750c4,NA,NA,NA
24087_6_21,5e24e4a7-d287-4143-bb96-40e49c1a2357,T cell,CL:0000084,T cell
23728_5_361,6c0a2357-4b98-4f82-8e45-575b5626b422,NA,NA,NA
24088_7_223,6c2c9d98-880b-4baa-9dd8-d7147d7eafad,decidual natural killer cell type 3,CL:0002343,decidual natural killer cell
24087_5_13,fe897c79-6754-4873-8f64-1d333f1622cd,T cell,CL:0000084,T cell
23728_8_66,8c9ea987-c962-4743-8d51-b53afabc29b3,T cell,CL:0000084,T cell
23728_3_215,cfa9faa2-f431-4a88-9e67-4db036280e9d,NA,NA,NA
23728_5_221,5d5fdc91-e16c-46ef-8c27-b7473b333509,decidual natural killer cell type 3,CL:0002343,decidual natural killer cell
24087_6_245,4640e8a4-29c9-43ab-a32c-5c956b836202,NA,NA,NA
24088_4_193,30f09fe1-b92c-46f9-9754-33e1787d882e,decidual perivascular cell type 2,CL:0008033,decidual perivascular cell
24087_7_51,7341adab-c4cf-4665-9ca1-de5244efe698,decidual macrophage type 2,CL:0000235,macrophage
24087_4_15,bbb04ac8-6a96-4b83-8481-47241fc351c4,T cell,CL:0000084,T cell
24087_7_100,20d4b8ec-1d35-469b-843f-ee1763de0b9a,decidual macrophage type 2,CL:0000235,macrophage
24087_6_368,fe4abe82-7f4c-4ebb-9a38-1fd1f2351590,NA,NA,NA
23728_4_87,f2fe7c61-0a5c-4637-922a-001d96f53b3b,NA,NA,NA
24088_8_46,4bb76948-6e55-43a9-bb13-2f6e2f79f112,T cell,CL:0000084,T cell
23728_6_249,0f6c22bd-ca72-4e57-a2ee-7a3f360d426c,NA,NA,NA
24087_8_239,002e50a1-f756-482c-b372-45fbedbe39c4,decidual natural killer cell type 3,CL:0002343,decidual natural killer cell
24088_4_226,9d6e008a-06a9-4c91-b2dd-0c2eec775371,maternal endothelial cell,CL:0000115,endothelial cell
23728_3_48,9a8f17ff-551d-46cb-9fad-0cd44213ae35,decidual macrophage type 1,CL:0000235,macrophage
23728_5_202,ef5e15d7-604f-4e2f-bbcc-312cf20ac301,decidual stromal cell type 2,CL:2000002,decidual cell
24087_6_151,45558645-389e-4a7b-9966-5972a2577846,decidual macrophage type 2,CL:0000235,macrophage
23728_5_220,54582353-d311-4ce1-b888-49fb109a0979,decidual natural killer cell type 1,CL:0002343,decidual natural killer cell
23728_8_67,5a9378ff-fbee-4931-bf56-6ea4d6d3fae3,T cell,CL:0000084,T cell
24088_7_125,7e02612c-a1b8-4cfa-9fec-db99b5ca19ec,decidual macrophage type 2,CL:0000235,macrophage
24088_8_114,c79e851e-ac37-438c-a1fd-933b49559b24,T cell,CL:0000084,T cell
23728_4_249,98769cca-7b9b-48e9-b2d7-f51f4c6bd686,NA,NA,NA
23728_5_101,1c040de4-c8fb-4c77-a29c-08596ea16030,NA,NA,NA
24087_1_341,40f23e38-18e0-43f7-9ad9-f2cc192a5d2d,conventional dendritic cell,CL:0000990,conventional dendritic cell
23728_4_4,13586148-f18e-48c7-a8ab-34b7e48daead,decidual macrophage type 1,CL:0000235,macrophage
23728_4_48,5e518a12-7af9-442b-9f34-2c12043e4087,decidual macrophage type 1,CL:0000235,macrophage
23728_8_240,71ab7df8-1286-4a8d-8b1b-ca2346ed6ad9,decidual natural killer cell type 2,CL:0002343,decidual natural killer cell
23728_6_377,5f43163e-d89e-47b2-a657-d0e68faabd1e,NA,NA,NA
24088_8_116,2d6f835c-ae05-4668-99c9-05823078e11f,T cell,CL:0000084,T cell
24087_8_7,4fcf75bb-0be6-4f16-8666-51778ae26030,NA,NA,NA
24088_4_351,0053084f-8052-4bd9-992d-538e8b36cb81,decidual stromal cell type 3,CL:2000002,decidual cell
24088_4_377,5e53dd69-6c3d-48c6-a735-8a09c9341349,decidual perivascular cell type 2,CL:0008033,decidual perivascular cell
23728_6_10,256dcb99-f995-4af1-ad4b-08103dc87b1c,decidual macrophage type 1,CL:0000235,macrophage
24087_8_76,cf199e50-a52e-4bbc-8a62-e41bd2b57243,decidual macrophage type 2,CL:0000235,macrophage
24087_3_293,a477b8db-6639-42e3-982e-ba7060dae713,decidual natural killer cell type 1,CL:0002343,decidual natural killer cell
24087_7_117,a8b91b25-d851-493b-b55c-75f1493af4de,T cell,CL:0000084,T cell
24087_3_326,a81bb979-8e99-4b0d-baf7-185f4166c9b2,decidual stromal cell type 2,CL:2000002,decidual cell
24088_4_202,3da6e214-1871-42a8-bfb2-1d4f539c5d5a,decidual stromal cell type 1,CL:2000002,decidual cell
24088_7_40,5e6e5903-37d1-4a00-a256-016de426c42d,T cell,CL:0000084,T cell
24087_4_157,a3523e79-65a3-4384-9f73-7b7ab311393f,T cell,CL:0000084,T cell
24087_5_217,a1c85709-b2b1-42c5-b161-4f33db59e271,NA,NA,NA
24088_8_167,b57500d2-a2ed-4136-9101-eccb2621d06e,NA,NA,NA
24087_8_357,5b464482-640d-45d5-a488-44fa65ed00ff,NA,NA,NA
24087_4_61,0bca3786-d8fe-4ae9-8986-077a2b22ace3,villous cytotrophoblast cell,CL:2000060,placental villous trophoblast
24087_6_12,79de3f4a-5532-42aa-acbb-3d832ad1af62,T cell,CL:0000084,T cell
24088_8_329,ba6c45ea-652a-4135-9ef6-c05624a1a2c9,NA,NA,NA
23728_6_223,0a1b6485-c85b-43b1-b47c-d7d8743bd587,decidual natural killer cell type 2,CL:0002343,decidual natural killer cell
24087_6_47,a91d8a79-4af3-48b4-b25a-896feccdacb8,decidual macrophage type 1,CL:0000235,macrophage
23728_3_214,cec507b7-1535-4d59-8238-b9271d45b805,decidual natural killer cell type 1,CL:0002343,decidual natural killer cell
24088_7_334,5128dd83-eec6-48f3-9917-9a18efdc7b2b,NA,NA,NA
24088_8_38,86ba2468-b5e3-4dde-88b0-62c68e7802d8,T cell,CL:0000084,T cell
24087_6_348,18a954fe-7a56-4f4e-bb7c-b19ae53a3b40,placental extravillous trophoblast cell,CL:0008036,extravillous trophoblast cell
23728_4_192,2c14fb92-93f7-4daa-9c8a-7b7d9c5cddcc,decidual natural killer cell type 1,CL:0002343,decidual natural killer cell
24087_1_183,133ddd6a-2c59-4a39-8860-f526d50b50e3,T cell,CL:0000084,T cell
23728_3_64,5bd2e50d-f763-4868-8b8e-f31fa8c4e0fc,T cell,CL:0000084,T cell
23728_4_296,61aa1136-63e1-4f2b-8258-ec09231fe293,NA,NA,NA
24087_5_192,6617e724-9fc3-42b2-b209-6c90e28aef5a,decidual natural killer cell type 2,CL:0002343,decidual natural killer cell
24087_5_312,862a6c3b-092b-4cf5-823c-477fbfe2aba4,NA,NA,NA
24087_1_60,7172f9f8-3c32-4502-a08e-5808fe0c030e,T cell,CL:0000084,T cell
24088_7_27,0700461b-ce34-48b8-83c6-d24bd8a6a734,decidual macrophage type 2,CL:0000235,macrophage
23728_4_197,44cb1428-2794-41da-8ce5-f9a7ceede070,decidual natural killer cell type 1,CL:0002343,decidual natural killer cell
23728_6_293,110f50cd-e489-4f41-b6db-351a3e5d01fd,decidual natural killer cell type 1,CL:0002343,decidual natural killer cell
24087_8_162,71a0fd32-51b4-472c-96a3-8ba629063f30,T cell,CL:0000084,T cell
24087_2_155,08a3550d-123c-4d0d-aed3-d61b198380c1,NA,NA,NA
24087_4_298,d32d12d4-e1b3-4359-97cc-6513a96c7c6e,NA,NA,NA
23728_3_191,50a628f7-5f32-4e87-98ea-ed95b1b9196e,decidual natural killer cell type 1,CL:0002343,decidual natural killer cell
24088_8_219,cc8e3299-b077-420b-b275-9749c1e727e6,decidual natural killer cell type 1,CL:0002343,decidual natural killer cell
24087_1_212,42b3120e-c27d-4e24-9761-d022c1eda11e,decidual perivascular cell type 1,CL:0008033,decidual perivascular cell
23728_7_281,4580cbcf-8c91-4e3b-b568-b1f746d89347,decidual stromal cell type 1,CL:2000002,decidual cell
23728_3_4,d7a6101c-46d6-4db5-bd7f-3d0e1e57217b,decidual macrophage type 2,CL:0000235,macrophage
23728_5_135,deb609bf-e7f6-4e8a-a860-464b087caa21,T cell,CL:0000084,T cell
24087_3_371,12ce2626-508b-4995-8939-943379d83b87,NA,NA,NA
24087_3_181,881d01d5-1af2-4c38-96ea-963f9d3efb7a,NA,NA,NA
24087_4_166,6ba6e266-c114-4de0-834c-d45351d0372c,T cell,CL:0000084,T cell
23728_7_24,c9193ff2-1cc4-46e7-8a78-9e69c4770bd5,decidual macrophage type 1,CL:0000235,macrophage
23728_5_152,3ade4a9c-caca-41ad-82d8-c98b91e9bdd3,decidual macrophage type 2,CL:0000235,macrophage
23728_3_2,23e3e070-a531-4da6-a149-6fc2946a517b,decidual macrophage type 1,CL:0000235,macrophage
24088_8_195,83e2be11-92ec-4600-ab7f-9ce11788335e,decidual natural killer cell type 3,CL:0002343,decidual natural killer cell
24088_7_28,d1b557f4-9635-4d63-90fc-9cca491a15ba,decidual macrophage type 2,CL:0000235,macrophage
24087_5_338,0f9f498c-d01d-4737-bee6-5e63738ba867,Hofbauer cell,CL:3000001,Hofbauer cell
23728_7_50,1d4d0cbf-5c92-4700-b5d0-d69852fc17d8,NA,NA,NA
23728_3_53,c037215d-5ff6-4bec-8c99-99839aed06a7,decidual macrophage type 1,CL:0000235,macrophage
24087_7_333,25b0e68a-03b6-424b-be72-0ee1968c4195,CD16+ natural killer cell,CL:0000939,"CD16-positive, CD56-dim natural killer cell"
23728_6_320,4a73c74b-e923-4bb9-994a-adaf43eb4ed3,NA,NA,NA
24087_5_199,ceae7e4d-6871-4d47-b2af-f3c9a5b3f5db,NA,NA,NA
23728_6_345,1e960285-729a-448b-9a4a-f10bf8898ce9,NA,NA,NA
24087_1_373,14783229-28b5-489f-93de-3ee20a4a588a,placental extravillous trophoblast cell,CL:0008036,extravillous trophoblast cell
23728_8_170,9071fa3c-11c6-47bf-b001-d0cfa404a18e,NA,NA,NA
23728_8_5,c63d0879-b149-4085-9ffb-fc98ede01b9d,decidual macrophage type 1,CL:0000235,macrophage
24087_7_326,762982b2-1294-47ad-b088-6107e447a224,NA,NA,NA
24088_8_343,01c64a28-0bfc-4d3f-994c-6dfecffffd8f,innate lymphoid cell,CL:0001065,innate lymphoid cell
24087_8_376,0382f6ac-04fb-4b44-bbd9-f08862489f37,placental extravillous trophoblast cell,CL:0008036,extravillous trophoblast cell
23728_7_124,444bd1e4-ef2a-456c-9a56-769cf1a1fdc9,decidual macrophage type 1,CL:0000235,macrophage
24088_8_103,fc819855-cc5b-45bd-ad7b-ba777fe01d37,decidual macrophage type 1,CL:0000235,macrophage
24087_2_67,6800db5b-8cbc-4c96-be2b-cce12461090b,T cell,CL:0000084,T cell
23728_5_235,efdfa0e7-f274-4a22-9e54-fe55590a0b78,decidual stromal cell type 1,CL:2000002,decidual cell
23728_3_270,21b97e0f-eab0-4c72-a383-f82b33d28f2c,decidual natural killer cell type 1,CL:0002343,decidual natural killer cell
23728_7_69,6ca181ba-a6e9-4a6b-8813-fadb4148f3e1,NA,NA,NA
24087_5_308,55cad463-8768-4d2d-bdde-c3fd7bc0c92f,NA,NA,NA
24087_7_28,d3ede62b-6ece-4197-a701-bcbc20690984,decidual macrophage type 2,CL:0000235,macrophage
23728_4_189,15767b2f-efb9-45b2-9feb-184e9b0fb6f8,T cell,CL:0000084,T cell
24087_6_338,45b6e619-fdf7-4071-93ee-881dbd7e9c9b,NA,NA,NA
23728_3_116,b7169f01-d6d2-41b7-ad76-acd65aa7bfb6,T cell,CL:0000084,T cell
24087_4_30,fafd8b6f-15b5-40b7-9fa7-0a134c1079d9,decidual macrophage type 1,CL:0000235,macrophage
24087_1_240,64c8c359-1de2-4646-9cb1-342051b39e42,decidual natural killer cell type 1,CL:0002343,decidual natural killer cell
23728_5_153,f33a1b7a-1783-479e-a8cc-ee0bfe0e63c9,NA,NA,NA
23728_7_116,9fdfd229-bd7c-433e-a2f6-2422bb6019b5,T cell,CL:0000084,T cell
23728_4_196,281e6e60-0684-4452-b360-d420f91064fe,decidual natural killer cell type 1,CL:0002343,decidual natural killer cell
24087_8_143,3ac992a0-9120-4f1d-9d8c-74b62c6c4b92,NA,NA,NA
24087_3_301,4221ebd3-3816-4ca6-b264-c5082f641342,decidual stromal cell type 1,CL:2000002,decidual cell
23728_8_120,772c3280-3c29-4a0c-8568-0b560fb4f8fc,decidual macrophage type 2,CL:0000235,macrophage
23728_8_293,dff1819d-784f-4a2f-88b3-b5f721208872,NA,NA,NA
24087_4_12,eec5527b-6fd3-4bf7-aa0f-1f5ea71a4e74,T cell,CL:0000084,T cell
