cell_suspension.biomaterial_core.biomaterial_id,cell_suspension.provenance.document_id,annotated_cell_identity.text,annotated_cell_identity.ontology,annotated_cell_identity.ontology_label
D100Dp10A01,6c789cea-d205-4eae-9b3c-f07a074c5b5c,cortical interneuron,CL:0008031,cortical interneuron
D100Dp10A02,8451a95a-8838-4727-bde2-31102cbfbf95,cortical interneuron,CL:0008031,cortical interneuron
D100Dp10A03,110e5da4-665b-4790-bcc3-3993fa205d01,cortical interneuron,CL:0008031,cortical interneuron
D100Dp10A04,ac30040b-6f46-48ad-9282-706b83d29518,cortical interneuron,CL:0008031,cortical interneuron
D100Dp10A05,d690e212-434d-4604-a5c6-fee007afa4a3,cortical interneuron,CL:0008031,cortical interneuron
D100Dp10A06,f84591b1-3702-41ff-bed1-ed87141a7130,cortical interneuron,CL:0008031,cortical interneuron
D100Dp10A07,32d2fd46-cc61-4de0-94ed-089f3d09f77a,cortical interneuron,CL:0008031,cortical interneuron
D100Dp10A10,d144fcfb-0efc-46dc-9602-f82c0e1d17a5,cortical interneuron,CL:0008031,cortical interneuron
D100Dp10B01,c25c46aa-ecb5-449a-b5d6-3e0b7037e8d4,cortical interneuron,CL:0008031,cortical interneuron
D100Dp10B02,ca58eb77-ba0b-4a9d-8c74-eec28bad2210,cortical interneuron,CL:0008031,cortical interneuron
D100Dp10B07,fa791476-f64f-4deb-8453-63bd48c8fc17,cortical interneuron,CL:0008031,cortical interneuron
D100Dp10B08,e4fb1ab9-2df5-45f7-abe7-8270d56a7a69,cortical interneuron,CL:0008031,cortical interneuron
D100Dp10B11,6ffcdd08-3750-4d29-b5e4-2339a3954cdd,cortical interneuron,CL:0008031,cortical interneuron
D100Dp10C04,bb942e75-b92d-4703-8cea-d6819af13bcd,cortical interneuron,CL:0008031,cortical interneuron
D100Dp10C05,ae6cef39-f96d-4802-aa72-4115885aa2bf,cortical interneuron,CL:0008031,cortical interneuron
D100Dp10C07,c851cf46-ebdb-4244-acd6-bd1d7e7708bd,cortical interneuron,CL:0008031,cortical interneuron
D100Dp10C09,6127266d-5868-4e99-845e-a86b7b88cedd,cortical interneuron,CL:0008031,cortical interneuron
D100Dp10C10,e53b63ff-8851-4bce-9e86-8bddc1eaac54,cortical interneuron,CL:0008031,cortical interneuron
D100Dp10D01,f686d919-b071-4ea3-a099-4cc5314a06ec,cortical interneuron,CL:0008031,cortical interneuron
D100Dp10D03,4627e1cd-55bf-4619-9e98-42767f6b026b,cortical interneuron,CL:0008031,cortical interneuron
D100Dp10D04,d1a4fc64-766f-4041-9687-a8a69363260b,cortical interneuron,CL:0008031,cortical interneuron
D100Dp10D05,adb0261b-c0ae-4f56-936c-1557281894ba,cortical interneuron,CL:0008031,cortical interneuron
D100Dp10D08,d59c2c98-aec2-4226-b5ca-aa87473f17e5,cortical interneuron,CL:0008031,cortical interneuron
D100Dp10D10,b751a956-2b80-47d8-b1e7-5127c6b2884d,cortical interneuron,CL:0008031,cortical interneuron
D100Dp10E01,d8f7afda-e450-483f-bffb-4b96fca1a768,cortical interneuron,CL:0008031,cortical interneuron
D100Dp10E03,a24667e0-6a83-47c4-8881-57f2b6902f3f,cortical interneuron,CL:0008031,cortical interneuron
D100Dp10E05,460bac35-f065-4283-a5fa-58ba1c55b807,cortical interneuron,CL:0008031,cortical interneuron
D100Dp10E06,88f286f0-4201-43b9-8f3f-d822c72d3134,cortical interneuron,CL:0008031,cortical interneuron
D100Dp10E07,1751c7a2-3bec-40eb-b90e-74ba3ba754bf,cortical interneuron,CL:0008031,cortical interneuron
D100Dp10E08,488858e6-d113-4b21-b856-2ca01fddb78e,cortical interneuron,CL:0008031,cortical interneuron
D100Dp10E11,5732ad61-5a62-4c65-bac0-fc4f3454fe00,cortical interneuron,CL:0008031,cortical interneuron
D100Dp10F01,1cf58554-6c34-4380-bc42-284c25b7f87b,cortical interneuron,CL:0008031,cortical interneuron
D100Dp10F03,ee5b3ce0-4f1c-44f8-9e6e-44b888502585,cortical interneuron,CL:0008031,cortical interneuron
D100Dp10F05,1fad9ea6-8e57-49d7-92bf-d5f166c8de5b,cortical interneuron,CL:0008031,cortical interneuron
D100Dp10F07,6a294c26-eac5-4822-86af-8f3839aed028,cortical interneuron,CL:0008031,cortical interneuron
D100Dp10F09,3775039f-4213-4d74-9d95-e93381a942dd,cortical interneuron,CL:0008031,cortical interneuron
D100Dp10F11,42d03bd3-0503-405c-b8ac-5335fb455805,cortical interneuron,CL:0008031,cortical interneuron
D100Dp10G01,ce96dbfe-3151-4ca3-89a3-19336e65b0fe,cortical interneuron,CL:0008031,cortical interneuron
D100Dp10G02,f6970151-2275-4571-aee2-fa508586ba93,cortical interneuron,CL:0008031,cortical interneuron
D100Dp10G04,ad9f615a-d2f2-4e72-a591-ba94a74e7ca6,cortical interneuron,CL:0008031,cortical interneuron
D100Dp10G06,92da8d5e-e839-43a2-afce-e009b0b3a61f,cortical interneuron,CL:0008031,cortical interneuron
D100Dp10G08,58f9e8d5-66cb-425e-a788-4a1bd6185b7b,cortical interneuron,CL:0008031,cortical interneuron
D100Dp10G11,7feb7515-5774-4c5c-a485-62fe96158681,cortical interneuron,CL:0008031,cortical interneuron
D100Dp10H01,9b13570f-bdc8-46ca-a889-83debff03fb8,cortical interneuron,CL:0008031,cortical interneuron
D100Dp10H02,076c08c2-ad4b-4be0-bc8e-7befe2339df9,cortical interneuron,CL:0008031,cortical interneuron
D100Dp10H03,3c46c35c-ec85-4211-870f-97b26ea50ee0,cortical interneuron,CL:0008031,cortical interneuron
D100Dp10H04,96686a4f-2da4-46b2-9c9b-0eaf689d0b78,cortical interneuron,CL:0008031,cortical interneuron
D100Dp10H07,26bf073d-9284-4ac8-af14-3bfa8b9df359,cortical interneuron,CL:0008031,cortical interneuron
D100Dp10H08,af19e10c-cb1a-4381-8a04-c060906f029c,cortical interneuron,CL:0008031,cortical interneuron
D100Dp10H09,e7445018-dbb7-48f8-810d-5948b0461db7,cortical interneuron,CL:0008031,cortical interneuron
D100Dp10H10,f7c3cd99-b159-45ea-899c-d0c8144816fc,cortical interneuron,CL:0008031,cortical interneuron
D100Dp10H11,89fe8a94-c181-48cf-a7f9-ddc84ab7f12f,cortical interneuron,CL:0008031,cortical interneuron
D100Dp17A08,da9dadea-28d2-46bc-aa9f-f61b41648fc6,cortical interneuron,CL:0008031,cortical interneuron
D100Dp17B02,3770a78a-cb5c-4d44-ada7-ce9ef5fed8bd,cortical interneuron,CL:0008031,cortical interneuron
D100Dp17C01,7f2d067d-ac18-44b8-8de0-7d74174837d8,cortical interneuron,CL:0008031,cortical interneuron
D100Dp17C02,98efb254-16ec-4481-94dd-eb5eb22a6712,cortical interneuron,CL:0008031,cortical interneuron
D100Dp17E03,19803ee6-9422-4eff-9fd2-fbe4d7ec78e9,cortical interneuron,CL:0008031,cortical interneuron
D100Dp24A01,6802e073-132d-4061-9225-17770b889bbe,cortical interneuron,CL:0008031,cortical interneuron
D100Dp24A06,05082402-8da9-4f98-a5f9-e94a4961612c,cortical interneuron,CL:0008031,cortical interneuron
D100Dp24A10,d40ab945-03a6-4aa2-8cf2-5a14ed4c80ed,cortical interneuron,CL:0008031,cortical interneuron
D100Dp24B01,309449ad-5239-4214-986f-d86d4a5d93d4,cortical interneuron,CL:0008031,cortical interneuron
D100Dp24B04,9f34b36d-797c-42ef-a23a-1557c3b629ff,cortical interneuron,CL:0008031,cortical interneuron
D100Dp24B05,d4ab8f44-fdc3-4d83-835f-6dcdd03e1318,cortical interneuron,CL:0008031,cortical interneuron
D100Dp24B06,43c0973c-407c-47ec-b831-382f8ed775ec,cortical interneuron,CL:0008031,cortical interneuron
D100Dp24B07,040c1bb1-d08c-46a2-863f-a8621e93ea31,cortical interneuron,CL:0008031,cortical interneuron
D100Dp24B09,180c024d-a8ec-4065-b3b7-b6b9610c96aa,cortical interneuron,CL:0008031,cortical interneuron
D100Dp24C01,ca4c36a8-fb87-44d2-8ce6-ffdec3defa8f,cortical interneuron,CL:0008031,cortical interneuron
D100Dp24C03,69e7e592-b7cf-46ba-89a9-77b901a6294c,cortical interneuron,CL:0008031,cortical interneuron
D100Dp24C09,0150b3f4-2297-4d54-91fe-1fc426f7d7a3,cortical interneuron,CL:0008031,cortical interneuron
D100Dp24C10,75d72733-b774-4634-abbe-7a8a1666569e,cortical interneuron,CL:0008031,cortical interneuron
D100Dp24D03,2ddd684b-f017-4f67-b90f-e59a52a661da,cortical interneuron,CL:0008031,cortical interneuron
D100Dp24D04,a20ee06f-d20e-43cf-8834-2325b53e7d77,cortical interneuron,CL:0008031,cortical interneuron
D100Dp24D05,0254ea0e-e77d-4f0c-9680-5852f8b2ec37,cortical interneuron,CL:0008031,cortical interneuron
D100Dp24D07,a5081d78-fb5c-4589-a72c-466d3a54a0ca,cortical interneuron,CL:0008031,cortical interneuron
D100Dp24D11,fe0c68bc-bf53-4d6e-9d39-55f7d04add8e,cortical interneuron,CL:0008031,cortical interneuron
D100Dp24E01,fa897ff3-4080-4e90-997c-9b706c786c9c,cortical interneuron,CL:0008031,cortical interneuron
D100Dp24E06,dc92822a-bca9-4466-bd77-7b1d25ed4339,cortical interneuron,CL:0008031,cortical interneuron
D100Dp24E07,47ecdd12-3c47-403c-85c1-4deae3df0089,cortical interneuron,CL:0008031,cortical interneuron
D100Dp24E08,a05c09e5-eb5d-4a9f-a1b2-70f3c7d2f20d,cortical interneuron,CL:0008031,cortical interneuron
D100Dp24F01,cf495e33-5ee3-4079-a341-d52e06c4c093,cortical interneuron,CL:0008031,cortical interneuron
D100Dp24F02,de5e8e1c-127b-4ed9-9277-83b6f4b8365d,cortical interneuron,CL:0008031,cortical interneuron
D100Dp24F03,5d2a4eaf-9fec-4bc1-8bf4-64a61ef78419,cortical interneuron,CL:0008031,cortical interneuron
D100Dp24F04,22b90a45-51f1-419d-a962-3bdcf129861f,cortical interneuron,CL:0008031,cortical interneuron
D100Dp24F05,e2611148-03c2-4324-9e52-7dd4a3b287af,cortical interneuron,CL:0008031,cortical interneuron
D100Dp24F07,eaf7c2fc-bf9c-4128-8102-050fb92af2c0,cortical interneuron,CL:0008031,cortical interneuron
D100Dp24F09,3f91361c-64b6-4c9f-b572-f8eb5c2e2db4,cortical interneuron,CL:0008031,cortical interneuron
D100Dp24F10,ae7a1188-9c5c-462c-a143-f0d7a68779d7,cortical interneuron,CL:0008031,cortical interneuron
D100Dp24G02,0356be6f-42ce-4b3a-aa46-8fa27ed98162,cortical interneuron,CL:0008031,cortical interneuron
D100Dp24G03,d0fa50e9-5a25-494c-a923-b53089fefb27,cortical interneuron,CL:0008031,cortical interneuron
D100Dp24G04,76d13877-311f-4771-9bfc-c4d1eab1087d,cortical interneuron,CL:0008031,cortical interneuron
D100Dp24G05,2c4cba39-06e2-4182-81e9-bb5d0c398cc5,cortical interneuron,CL:0008031,cortical interneuron
D100Dp24G06,0c6de45a-cfaf-4eae-b50b-65457bed4bcf,cortical interneuron,CL:0008031,cortical interneuron
D100Dp24G09,3a36cd7f-b8e5-4b79-899b-2d5aa711a05b,cortical interneuron,CL:0008031,cortical interneuron
D100Dp24H03,0b6d3c38-7cac-4881-808f-272494db4b2e,cortical interneuron,CL:0008031,cortical interneuron
D100Dp24H06,51726896-2e7e-4bd3-9cfb-cdf0ee2e08d6,cortical interneuron,CL:0008031,cortical interneuron
D100Dp24H07,e13b0b47-0a30-4ee4-b587-84fc04031be0,cortical interneuron,CL:0008031,cortical interneuron
D100Dp24H08,35b16f47-927b-4455-a357-3650429d5011,cortical interneuron,CL:0008031,cortical interneuron
D100Dp24H11,2bcd606e-5f2e-46dc-88b3-2653c447c0f2,cortical interneuron,CL:0008031,cortical interneuron
D100Dn20E06,6fc53016-4abc-4311-9f45-f441d9c5bbdd,cortical interneuron,CL:0008031,cortical interneuron
D100Dn20F02,f03d284d-0036-454c-be1b-2c501b9aa102,cortical interneuron,CL:0008031,cortical interneuron
D100Dn27E01,11e350de-bda0-431e-993a-32e3bb584cae,cortical interneuron,CL:0008031,cortical interneuron
D100Dn27F06,a5c2f569-1dfa-4bcf-a669-2b53e6dd4e8a,cortical interneuron,CL:0008031,cortical interneuron
D100Dp3A06,66bd418a-7075-4bb3-a140-f0c200eae5c3,cortical interneuron,CL:0008031,cortical interneuron
D100Dp3A09,7216fbe2-d3e3-42b4-b679-71deb83ae1f4,cortical interneuron,CL:0008031,cortical interneuron
D100Dp3A10,c9a48d01-2d33-4a1f-bfc8-b84b0bcb16bc,cortical interneuron,CL:0008031,cortical interneuron
D100Dp3A11,6d7001bb-ef0a-4917-81bb-22cae32e8a0c,cortical interneuron,CL:0008031,cortical interneuron
D100Dp3B05,7555f86d-5a6b-4251-b4b8-261ad7e66f29,cortical interneuron,CL:0008031,cortical interneuron
D100Dp3B09,5a199dc9-ee4d-4256-998c-f6b939d38876,cortical interneuron,CL:0008031,cortical interneuron
D100Dp3C06,676c80e1-cd2e-4857-b368-f57fae519881,cortical interneuron,CL:0008031,cortical interneuron
D100Dp3C11,880cea4f-929b-472b-91b8-081992d476ed,cortical interneuron,CL:0008031,cortical interneuron
D100Dp3D02,58f82c3f-9673-4822-b054-3c338151ce4c,cortical interneuron,CL:0008031,cortical interneuron
D100Dp3D03,12602d66-3bad-4737-a0b5-bbdc68873b91,cortical interneuron,CL:0008031,cortical interneuron
D100Dp3D10,140c0c5b-0f2d-4637-9666-2ba88cca449a,cortical interneuron,CL:0008031,cortical interneuron
D100Dp3F01,83157ab6-16e9-4d13-a3e6-779b8b19cae6,cortical interneuron,CL:0008031,cortical interneuron
D100Dp3F02,e5240b84-8f90-4bac-a6cd-262c8ce154a2,cortical interneuron,CL:0008031,cortical interneuron
D100Dp3F05,d80bdba4-a49f-4861-aaf3-990d6de169c0,cortical interneuron,CL:0008031,cortical interneuron
D100Dp3G05,a4ef1ea3-cf9a-4f40-957f-e3eafaef5159,cortical interneuron,CL:0008031,cortical interneuron
D100Dp3H02,50a6de0f-b070-4690-bcb7-212ccc988221,cortical interneuron,CL:0008031,cortical interneuron
D100Dp10A09,45b9075b-6739-4f5c-a9cf-cdb01b328783,cortical interneuron,CL:0008031,cortical interneuron
D100Dp10A11,cebc20fc-ae3e-4f80-ac92-577220f8bdaa,cortical interneuron,CL:0008031,cortical interneuron
D100Dp10B10,653ab8ec-b592-4446-a485-bd52a34e4289,cortical interneuron,CL:0008031,cortical interneuron
D100Dp10D02,44fc73f8-2cdd-4946-af03-c36426b42e7a,cortical interneuron,CL:0008031,cortical interneuron
D100Dp10F08,72f816c9-e531-48a9-9b9b-23c5ab4e8989,cortical interneuron,CL:0008031,cortical interneuron
D100Dp10G09,f0d89b9f-815e-49d0-99af-48fc1e66fbd1,cortical interneuron,CL:0008031,cortical interneuron
D100Dp17A01,efb23655-ec5b-4617-a481-7fba9421ca59,cortical interneuron,CL:0008031,cortical interneuron
D100Dp17A05,3db10404-aa34-483c-baeb-aa1fc8833976,cortical interneuron,CL:0008031,cortical interneuron
D100Dp17B01,41296505-909f-4522-89aa-a5da492ea2ce,cortical interneuron,CL:0008031,cortical interneuron
D100Dp17B07,6fa6b58b-c634-4109-ae6d-450c935bf26d,cortical interneuron,CL:0008031,cortical interneuron
D100Dp17C04,acafaee7-e921-4c3d-b614-490f2d637c3d,cortical interneuron,CL:0008031,cortical interneuron
D100Dp17C08,07df8dfd-193a-4c70-ad18-b481fe9428a3,cortical interneuron,CL:0008031,cortical interneuron
D100Dp17D05,74926dc7-3246-474a-b637-250aab20fa47,cortical interneuron,CL:0008031,cortical interneuron
D100Dp17D06,f2ef1aae-07de-431d-84e2-e1fe29ab3f1a,cortical interneuron,CL:0008031,cortical interneuron
D100Dp17D08,1fb9fec6-ecc2-47bc-b60b-fc94388f561c,cortical interneuron,CL:0008031,cortical interneuron
D100Dp17D10,55bda6cd-3211-4c41-8c6e-55b3c9c04cda,cortical interneuron,CL:0008031,cortical interneuron
D100Dp17E01,1ba75599-6a6d-42ca-a31c-388abb701980,cortical interneuron,CL:0008031,cortical interneuron
D100Dp17E05,67db397b-6b89-454a-a3c9-996b5c943de0,cortical interneuron,CL:0008031,cortical interneuron
D100Dp17F09,bec72f95-4c45-4f2a-b3f9-5803cf3748d2,cortical interneuron,CL:0008031,cortical interneuron
D100Dp17G07,e80df2ce-ab91-44fc-a5d1-735fae48a897,cortical interneuron,CL:0008031,cortical interneuron
D100Dp17G09,c8e151fa-bbbf-40d9-85e7-e0b88438e667,cortical interneuron,CL:0008031,cortical interneuron
D100Dp17H04,3e3ba5f6-1c84-496e-8654-2b28b9370189,cortical interneuron,CL:0008031,cortical interneuron
D100Dp17H07,15f6e57f-4b72-4d44-8bca-098b87dc2e23,cortical interneuron,CL:0008031,cortical interneuron
D100Dp17H11,1998ab29-90b7-411f-a498-f8033abe573b,cortical interneuron,CL:0008031,cortical interneuron
D100Dp24A02,91505fde-cbd1-49ef-aa1a-07e804bd4997,cortical interneuron,CL:0008031,cortical interneuron
D100Dp24A03,73a3110e-592a-4e74-bc24-a0b68f691ae7,cortical interneuron,CL:0008031,cortical interneuron
D100Dp24A04,47fc8178-ed29-4eeb-8020-44f18a931267,cortical interneuron,CL:0008031,cortical interneuron
D100Dp24A07,c09184cd-60aa-411f-a0b5-0a1ece2657ed,cortical interneuron,CL:0008031,cortical interneuron
D100Dp24A09,7bca4bb6-467b-429e-836a-c83a24af9c62,cortical interneuron,CL:0008031,cortical interneuron
D100Dp24A11,a53ed507-3a6b-4b19-b592-8115d514ae64,cortical interneuron,CL:0008031,cortical interneuron
D100Dp24B03,071d267b-2f24-44b3-8447-c2138ab316c0,cortical interneuron,CL:0008031,cortical interneuron
D100Dp24B10,43841b19-0857-407a-bc8d-2947b343814f,cortical interneuron,CL:0008031,cortical interneuron
D100Dp24C05,4268e881-430b-4eff-ac54-f9392b135b0f,cortical interneuron,CL:0008031,cortical interneuron
D100Dp24C07,c5126c19-1130-4a51-9bdb-9c23220b449b,cortical interneuron,CL:0008031,cortical interneuron
D100Dp24D01,8f7a94e3-c784-482f-8e94-437cbf42288c,cortical interneuron,CL:0008031,cortical interneuron
D100Dp24E02,5b88965f-d07f-4850-9a00-931c16cf330e,cortical interneuron,CL:0008031,cortical interneuron
D100Dp24E03,4eefe2a9-7f09-4327-add4-ba54327f89ad,cortical interneuron,CL:0008031,cortical interneuron
D100Dp24E11,1c1606de-77c4-4090-8e02-d5727560819e,cortical interneuron,CL:0008031,cortical interneuron
D100Dp24G07,bb49e8e0-2344-43cc-bec5-2094a6b78f27,cortical interneuron,CL:0008031,cortical interneuron
D100Dp24H02,4ed1f6bb-c8b0-4d75-83a6-3f945dca9db5,cortical interneuron,CL:0008031,cortical interneuron
D100Dp24H04,51faf0e9-880a-4a79-9ec4-33eee6828163,cortical interneuron,CL:0008031,cortical interneuron
D100Dp24H09,a110e694-872c-466d-b146-d01769e36448,cortical interneuron,CL:0008031,cortical interneuron
D100Dn20C07,273eb9ee-4a60-4016-bf2a-33ffa92dcdda,cortical interneuron,CL:0008031,cortical interneuron
D100Dn27H03,fd8575f0-9251-4e76-9db8-1c015f905ace,cortical interneuron,CL:0008031,cortical interneuron
D100Dp3A01,8ad75d00-9e72-4445-8d21-12cf577b0958,cortical interneuron,CL:0008031,cortical interneuron
D100Dp3A02,42031909-16d8-4614-918a-f62d56d56205,cortical interneuron,CL:0008031,cortical interneuron
D100Dp3A05,e7259b07-8352-49a6-bccc-5648294501e6,cortical interneuron,CL:0008031,cortical interneuron
D100Dp3B03,1f32cee4-7db9-4ba4-b577-12a6c53fc6f6,cortical interneuron,CL:0008031,cortical interneuron
D100Dp3B08,052f0cc2-ffaa-4dde-9e0d-f7570cfe04f8,cortical interneuron,CL:0008031,cortical interneuron
D100Dp3C01,433f53c7-ef34-4e43-8e8d-206fbdece265,cortical interneuron,CL:0008031,cortical interneuron
D100Dp3C05,c5681c8e-1d17-409f-922a-d927ce485fb8,cortical interneuron,CL:0008031,cortical interneuron
D100Dp3D04,3f52e757-c284-40cf-874b-6685d387d5e3,cortical interneuron,CL:0008031,cortical interneuron
D100Dp3D06,52de5ef8-f0b1-4960-bdac-951203d46e9e,cortical interneuron,CL:0008031,cortical interneuron
D100Dp3D09,05522c4e-6b18-44e1-8e58-f5349c99150b,cortical interneuron,CL:0008031,cortical interneuron
D100Dp3E07,33ecf2f2-fa66-4d06-8b6c-07c60b305b97,cortical interneuron,CL:0008031,cortical interneuron
D100Dp3E09,2b7002f2-092a-4a0b-b95c-6d34bcca5bff,cortical interneuron,CL:0008031,cortical interneuron
D100Dp3E11,892a9b26-15f0-4a47-aabb-26ca936108bf,cortical interneuron,CL:0008031,cortical interneuron
D100Dp3F10,f3384fac-3ffb-40b0-babd-3429d9e0ab43,cortical interneuron,CL:0008031,cortical interneuron
D100Dp3F11,d9650a98-1aa4-468f-9cc6-5a182d4c789b,cortical interneuron,CL:0008031,cortical interneuron
D100Dp3G02,e270277d-0668-475c-9ec7-d9d9b64d61f0,cortical interneuron,CL:0008031,cortical interneuron
D100Dp3G11,158f01e2-32a4-4278-8526-5da427556b16,cortical interneuron,CL:0008031,cortical interneuron
D100Dp3H05,1330efe6-2d37-45ab-9c7e-b9de4b322c07,cortical interneuron,CL:0008031,cortical interneuron
D100Dp3H11,8c49dfe1-0746-42c2-b9cd-837ec5eabccb,cortical interneuron,CL:0008031,cortical interneuron
D100Dp10B05,af0fa57f-b730-44e5-903d-47aaa16d30ea,cortical interneuron,CL:0008031,cortical interneuron
D100Dp10B06,72bb3926-e78a-4bc2-9a9f-d381ebaa7534,cortical interneuron,CL:0008031,cortical interneuron
D100Dp10C06,a7e58505-7767-4a71-bc68-cc464e15a125,cortical interneuron,CL:0008031,cortical interneuron
D100Dp10D11,4fc9ccc1-4cb0-401b-ac2a-4aa9cf47a8ae,cortical interneuron,CL:0008031,cortical interneuron
D100Dp17A03,f20ddc0b-d3af-42b7-a26d-d591ca18a4c8,cortical interneuron,CL:0008031,cortical interneuron
D100Dp17A04,0e5d109d-0697-464a-901d-6e59d3e0f69b,cortical interneuron,CL:0008031,cortical interneuron
D100Dp17A06,88eadb9a-f778-4338-b037-10324ffb8274,cortical interneuron,CL:0008031,cortical interneuron
D100Dp17A07,95f448dd-6553-4052-a023-3f9f827e4368,cortical interneuron,CL:0008031,cortical interneuron
D100Dp17A09,be970dc0-612f-41cf-b0b1-71d410fff0db,cortical interneuron,CL:0008031,cortical interneuron
D100Dp17A10,534a7d09-8ebb-4011-8d1a-cd763eea4d75,cortical interneuron,CL:0008031,cortical interneuron
D100Dp17A11,367844bd-44ab-4beb-8229-5282b0d74f13,cortical interneuron,CL:0008031,cortical interneuron
D100Dp17B06,416fe766-2e65-4701-a6b6-9d30ceb20a6c,cortical interneuron,CL:0008031,cortical interneuron
D100Dp17B08,87deb386-7fbe-417a-a3e2-c0fe7b13ebb5,cortical interneuron,CL:0008031,cortical interneuron
D100Dp17B09,62c94291-e66e-4de1-86ae-fe502ce88347,cortical interneuron,CL:0008031,cortical interneuron
D100Dp17B10,bbeda5a3-fd9d-4885-8336-4c23d3c38a8a,cortical interneuron,CL:0008031,cortical interneuron
D100Dp17B11,628565c3-622f-4378-952a-c1affe278cab,cortical interneuron,CL:0008031,cortical interneuron
D100Dp17C05,f18085e3-4360-4151-85b1-113cc8c7a7d9,cortical interneuron,CL:0008031,cortical interneuron
D100Dp17C06,1911f233-c3c0-4105-80b6-ad74d581e083,cortical interneuron,CL:0008031,cortical interneuron
D100Dp17C09,d93a3e30-8a06-4f71-9eaa-46c07aa05ed1,cortical interneuron,CL:0008031,cortical interneuron
D100Dp17C10,b3f3b8e3-dcc0-46ea-b17c-876249995081,cortical interneuron,CL:0008031,cortical interneuron
D100Dp17C11,3292f430-ae16-4eb7-916e-dbd339081b1e,cortical interneuron,CL:0008031,cortical interneuron
D100Dp17D02,5918e509-9c05-41ca-be4f-fa70952ecefe,cortical interneuron,CL:0008031,cortical interneuron
D100Dp17D03,6492925f-2e1c-45d0-92b1-e2e8223d7235,cortical interneuron,CL:0008031,cortical interneuron
D100Dp17D07,ce923693-ebe0-410d-93bf-cc607542d099,cortical interneuron,CL:0008031,cortical interneuron
D100Dp17D09,d684f264-ceda-4db8-8a36-2a8b7c2db6e6,cortical interneuron,CL:0008031,cortical interneuron
D100Dp17D11,5af0080e-de91-4fbf-a3c6-98ed59d6c30b,cortical interneuron,CL:0008031,cortical interneuron
D100Dp17E04,97878ae9-c07d-4dfb-94b0-29015fd6722a,cortical interneuron,CL:0008031,cortical interneuron
D100Dp17E06,843addd5-2394-4b10-b784-896bec08925a,cortical interneuron,CL:0008031,cortical interneuron
D100Dp17E07,c57df875-cb00-49e1-89cf-2992a91e0b90,cortical interneuron,CL:0008031,cortical interneuron
D100Dp17E09,a7cc365c-a0df-459a-93aa-64ccdbac8ecb,cortical interneuron,CL:0008031,cortical interneuron
D100Dp17E11,e93cc706-8e6d-4886-b37b-efba3e070232,cortical interneuron,CL:0008031,cortical interneuron
